source,target
Pháp lệnh 26/2005/PL-UBTVQH11 Ưu đãi người có công với cách mạng,"Pháp lệnh 35/2007/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh ưu đãi người có công với cách mạng"
Pháp lệnh 44/2002/PL-UBTVQH10 Xử lý vi phạm hành chính,Pháp lệnh 31/2007/PL-UBTVQH11 Sửa đổi một số điều của Pháp lệnh Xử lý vi phạm hành chính
Pháp lệnh 23/2004/PL-UBTVQH11 Về tổ chức điều tra hình sự,Pháp lệnh 30/2006/PL-UBTVQH11 Sửa đổi Điều 9 của Pháp lệnh Tổ chức điều tra hình sự
"Pháp lệnh 10/1998/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh thủ tục giải quyết các vụ án hành chính","Pháp lệnh 29/2006/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh Thủ tục giải quyết các vụ án hành chính"
Pháp lệnh Không số Thủ tục giải quyết các vụ án hành chính,"Pháp lệnh 29/2006/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh Thủ tục giải quyết các vụ án hành chính"
Pháp lệnh 35/2001/PL-UBTVQH10 Thuế thu nhập đối với người có thu nhập cao,"Pháp lệnh 21/2004/PL-UBTVQH11 Tín ngưỡng, tôn giáo"
Pháp lệnh 35/2001/PL-UBTVQH10 Thuế thu nhập đối với người có thu nhập cao,"Pháp lệnh 14/2004/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh Thuế thu nhập đối với người có thu nhập cao"
"Pháp lệnh 01/1998/PL-UBTVQH10 Cán bộ, công chức","Pháp lệnh 11/2003/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh Cán bộ, công chức"
"Pháp lệnh Không số Ưu đãi người hoạt động cách mạng, liệt sỹ và gia đình liệt sỹ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng","Pháp lệnh 01/2002/PL-UBTVQH11 Sửa đổi Điều 22 và Điều 23 của Pháp lệnh ưu đãi người hoạt động cách mạng, liệt sĩ và gia đình liệt sĩ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng"
Pháp lệnh Không số Phòng chống lụt bão,"Pháp lệnh 27/2000/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh Phòng, chống lụt bão"
Pháp lệnh Không số Tổ chức Toà án quân sự,Pháp lệnh 25/2000/PL-UBTVQH10 Sửa đổi Điều 18 của Pháp lệnh tổ chức Tòa án quân sự
"Pháp lệnh 01/1998/PL-UBTVQH10 Cán bộ, công chức","Pháp lệnh 21/2000/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh Cán bộ, công chức"
Pháp lệnh 03/1998/PL-UBTVQH10 Chống tham nhũng,"Pháp lệnh 22/2000/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh Chống tham nhũng"
Pháp lệnh Không số Sửa đổi một số điều của Pháp lệnh thuế thu nhập đối với người có thu nhập cao,Pháp lệnh 14/1999/PL-UBTVQH10 Sửa đổi một số điều của Pháp lệnh Thuế thu nhập đối với người có thu nhập cao
Pháp lệnh 49L/CTN Thủ tục giải quyết các vụ án hành chính,"Pháp lệnh 10/1998/PL-UBTVQH10 Sửa đổi, bổ sung một số điều của Pháp lệnh thủ tục giải quyết các vụ án hành chính"
"Pháp lệnh Không số Ưu đãi người hoạt động cách mạng, liệt sỹ và gia đình liệt sỹ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng","Pháp lệnh 08/1998/PL-UBTVQH10 Sửa đổi Điều 21 của Pháp lệnh ưu đãi người hoạt động cách mạng, liệt sĩ và gia đình liệt sĩ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng"
Pháp lệnh Không số Thuế thu nhập đối với người có thu nhập cao,Pháp lệnh Không số Sửa đổi một số điều của Pháp lệnh thuế thu nhập đối với người có thu nhập cao
"Pháp lệnh Không số Về quyền và nghĩa vụ của các tổ chức trong nước được Nhà nước giao đất, cho thuê đất","Pháp lệnh 51-L/CTN Về lực lượng dự bị động viên; pháp lệnh sửa đổi, bổ sung một số điều của pháp lệnh về quyền và nghĩa vụ của các tổ chức trong nước đựoc nhà nước giao đất, cho thuê đất"
Pháp lệnh 49L/CTN Thủ tục giải quyết các vụ án hành chính,"Pháp lệnh 29/2006/PL-UBTVQH11 Sửa đổi, bổ sung một số điều của Pháp lệnh Thủ tục giải quyết các vụ án hành chính"
Pháp lệnh Không số Lực lượng Cảnh sát nhân dân Việt Nam,Pháp lệnh Không số Sửa đổi điều 6 Pháp lệnh lực lượng cảnh sát nhân dân
"Pháp lệnh Không số Ưu đãi người hoạt động cách mạng, liệt sỹ và gia đình liệt sỹ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng","Pháp lệnh 19/2000/PL-UBTVQH10 Sửa đổi Điều 21 của Pháp lệnh ưu đãi người hoạt động cách mạng, liệt sĩ và gia đình liệt sĩ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng"
"Pháp lệnh Không số Quy định danh hiệu vinh dự Nhà nước ""Bà mẹ Việt Nam anh hùng""","Pháp lệnh 05/2012/UBTVQH13  Sửa đổi, bổ sung một số điều của Pháp lệnh quy định danh hiệu vinh dự Nhà nước “Bà mẹ Việt Nam anh hùng” "
"Pháp lệnh Không số Quy định danh hiệu vinh dự Nhà nước ""Bà mẹ Việt Nam anh hùng""",Lệnh 20/2012/L-CTN Về việc công bố Pháp lệnh
"Pháp lệnh 69-LCT/HĐNN8 Về thuế Nhà, Đất","Pháp lệnh Không số Sửa đổi, bổ sung một số điều của Pháp lệnh Thuế Nhà, Đất"
Pháp lệnh Không số Lực lượng Cảnh sát nhân dân Việt Nam,"Pháp lệnh Không số Sửa đổi, bổ sung một số điều của Pháp lệnh về lực lượng an ninh nhân dân Việt Nam"
Pháp lệnh Không số Lực lượng Cảnh sát nhân dân Việt Nam,"Pháp lệnh Không số Sửa đổi, bổ sung một số điều của Pháp lệnh lực lượng cảnh sát nhân dân Việt Nam"
Pháp lệnh Không số Tổ chức Viện kiểm sát quân sự,"Pháp lệnh 36-LCT/HĐNN8 Sửa đổi, bổ sung một số điều của Pháp lệnh tổ chức Viện kiểm sát quân sự"
Pháp lệnh Không số Tổ chức Toà án quân sự,"Pháp lệnh 35-LCT/HĐNN8 Sửa đổi, bổ sung một số điều của Pháp lệnh tổ chức Toà án quân sự"
Pháp lệnh Không số Sửa đổi và bổ sung một số điểm về thuế công thương nghiệp và thuế sát sinh,"Pháp lệnh 16/LC_HDNN Sửa đổi, bổ sung một số điều trong các Pháp lệnh, Điều lệ về thuế công thương nghiệp và thuế hàng hoá"
Pháp lệnh Không số Sửa đổi một số điều về Thuế Công thương nghiệp,"Pháp lệnh 16/LC_HDNN Sửa đổi, bổ sung một số điều trong các Pháp lệnh, Điều lệ về thuế công thương nghiệp và thuế hàng hoá"
Pháp lệnh Không số Thuế Nông nghiệp,"Pháp lệnh Không số Sửa đổi, bổ sung Pháp lệnh về Thuế Nông nghiệp"
Nghị quyết 487-NQ/QHK4 Về việc ban hành Điều lệ Thuế Hàng hoá,Pháp lệnh Không số Sửa đổi việc tính các định mức bằng tiền trong Điều lệ thuế công thương nghiệp và Điều lệ thuế hàng hoá
Pháp lệnh Không số Sửa đổi một số điều về Thuế Công thương nghiệp,Pháp lệnh Không số Sửa đổi việc tính các định mức bằng tiền trong Điều lệ thuế công thương nghiệp và Điều lệ thuế hàng hoá
Pháp lệnh Không số Về việc Phát hành công trái xây dựng Tổ quốc,"Pháp lệnh Không số Bổ sung, sửa đổi một số điểm trong Pháp lệnh về việc phát hành công trái xây dựng Tổ quốc"
Pháp lệnh Không số Sửa đổi và bổ sung một số điểm về thuế công thương nghiệp và thuế sát sinh,Pháp lệnh Không số Sửa đổi một số điều về Thuế Công thương nghiệp
Pháp lệnh Không số Sửa đổi một số điều về Thuế Công thương nghiệp,"Pháp lệnh 2-LCT/HĐNN8 Bổ sung, sửa đổi một số điều trong Điều lệ về thuế công thương nghiệp và Điều lệ về thuế hàng hoá"
Pháp lệnh Số: 18/LCT Quy định cụ thể về tổ chức của Toà án nhân dân tối cao và tổ chức các Toà án nhân dân địa phương,Pháp lệnh 18/LCT Về việc sửa đổi Điều 15 của Pháp lệnh quy định cụ thể về tổ chức của Toà án nhân dân tối cao và tổ chức của Toà án nhân dân địa phương ngày 23-3-1961
Pháp lệnh 12/LCT Quy định cụ thể về tổ chức của Viện kiểm sát nhân dân tối cao,Pháp lệnh Không số Về việc sửa đổi và bổ sung Pháp lệnh quy định cụ thể về tổ chức của Viện kiểm sát nhân dân tối cao ngày 16-4-1962
Pháp lệnh 1/LCT Về việc Bầu cử Hội đồng nhân dân các cấp,Pháp lệnh Không số Về việc sửa đổi và bổ sung một số điều khoản của Pháp lệnh năm 1961 quy định thể lệ bầu cử Hội đồng nhân dân các cấp
"Nghị quyết 730/2004/NQ-UBTVQH11 Về việc phê chuẩn bảng lương chức vụ, bảng phụ cấp chức vụ đối với cán bộ lãnh đạo của nhà nước;; bảng lương chuyên môn, nghiệp vụ ngành toà án, ngành kiểm sát","Nghị quyết 973/2015/UBTVQH13 VỀ SỬA ĐỔI, BỔ SUNG BẢNG PHỤ CẤP CHỨC VỤ ĐỐI VỚI CÁN BỘ LÃNH ĐẠO CỦA NHÀ NƯỚC VÀ ĐẠI BIỂU QUỐC HỘI HOẠT ĐỘNG CHUYÊN TRÁCH, BẢNG LƯƠNG CHUYÊN MÔN, NGHIỆP VỤ NGÀNH TÒA ÁN, NGÀNH KIỂM SÁT BAN HÀNH KÈM THEO NGHỊ QUYẾT SỐ 730/2004/NQ-UBTVQH11 NGÀY 30 THÁNG 9 NĂM 2004 CỦA ỦY BAN THƯỜNG VỤ QUỐC HỘI; SỬA ĐỔI, BỔ SUNG NGHỊ QUYẾT SỐ 522b/NQ-UBTVQH13 NGÀY 16 THÁNG 8 NĂM 2012 CỦA ỦY BAN THƯỜNG VỤ QUỐC HỘI VỀ TRANG PHỤC ĐỐI VỚI CÁN BỘ, CÔNG CHỨC, VIÊN CHỨC NGÀNH KIỂM SÁT VÀ GIẤY CHỨNG MINH KIỂM SÁT VIÊN"
Nghị quyết 02/2011/NQ-HĐTP Hướng dẫn thi hành một số quy định của Luật Tố tụng hành chính,"Nghị quyết 01/2015/NQ-HĐTP Sửa đổi, bổ sung một số điều của Nghị quyết số 02/2011/NQ-HĐTP ngày 29 tháng 7 năm 2011 của Hội đồng Thẩm phán Toà án nhân dân tối cao hướng dẫn thi hành một số quy định của Luật tố tụng hành chính"
01/2012/NQ-HĐTP,"Nghị quyết 02/2015/NQ-HĐTP Về việc sửa đổi, bổ sung một số điều của Nghị quyết số 01/2012/NQ-HĐTP ngày 13 tháng 6 năm 2012 của Hội đồng Thẩm phán Tòa án nhân dân tối cao hướng dẫn áp dụng một số quy định của pháp luật về án phí, lệ phí toà án"
"Nghị quyết 417/2003/NQ-UBTVQH11 Về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Văn phòng Quốc hội","Nghị quyết 618/2013/UBTVQH13 Sửa đổi, bổ sung một số điều của Nghị quyết số 417/2003/ NQ-UBTVQH11 về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Văn phòng Quốc hội"
Nghị quyết 30c/NQ-CP Ban hành chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2011 – 2020,"Nghị quyết 76/NQ-CP Sửa đổi, bổ sung một số điều của Nghị quyết số 30c/NQ-CP ngày 08 tháng 11 năm 2011 của Chính phủ ban hành chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2011 – 2020"
"Thông tư 14/2012/TT-BTC Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí sử dụng đường bộ đường cao tốc thành phố Hồ Chí Minh – Trung Lương",Nghị quyết 33/2012/QH13 Về phân bổ Ngân sách Trung ương năm 2013
"Nghị quyết 522b/NQ-UBTVQH13 VỀ TRANG PHỤC ĐỐI VỚI CÁN BỘ, CÔNG CHỨC, VIÊN CHỨC NGÀNH KIỂM SÁT VÀ GIẤY CHỨNG MINH KIỂM SÁT VIÊN","Nghị quyết 973/2015/UBTVQH13 VỀ SỬA ĐỔI, BỔ SUNG BẢNG PHỤ CẤP CHỨC VỤ ĐỐI VỚI CÁN BỘ LÃNH ĐẠO CỦA NHÀ NƯỚC VÀ ĐẠI BIỂU QUỐC HỘI HOẠT ĐỘNG CHUYÊN TRÁCH, BẢNG LƯƠNG CHUYÊN MÔN, NGHIỆP VỤ NGÀNH TÒA ÁN, NGÀNH KIỂM SÁT BAN HÀNH KÈM THEO NGHỊ QUYẾT SỐ 730/2004/NQ-UBTVQH11 NGÀY 30 THÁNG 9 NĂM 2004 CỦA ỦY BAN THƯỜNG VỤ QUỐC HỘI; SỬA ĐỔI, BỔ SUNG NGHỊ QUYẾT SỐ 522b/NQ-UBTVQH13 NGÀY 16 THÁNG 8 NĂM 2012 CỦA ỦY BAN THƯỜNG VỤ QUỐC HỘI VỀ TRANG PHỤC ĐỐI VỚI CÁN BỘ, CÔNG CHỨC, VIÊN CHỨC NGÀNH KIỂM SÁT VÀ GIẤY CHỨNG MINH KIỂM SÁT VIÊN"
"Nghị quyết 01/2012/NQ-HĐTP Hướng dẫn áp dụng một số Quy định của pháp luật về án phí, lệ phí Tòa án","Nghị quyết 02/2015/NQ-HĐTP Về việc sửa đổi, bổ sung một số điều của Nghị quyết số 01/2012/NQ-HĐTP ngày 13 tháng 6 năm 2012 của Hội đồng Thẩm phán Tòa án nhân dân tối cao hướng dẫn áp dụng một số quy định của pháp luật về án phí, lệ phí toà án"
"Nghị quyết 728/2004/NQ-UBTVQH11  Về việc thành lập cơ quan điều tra hình sự, cơ quan điều tra quân khu và tương đương, cơ quan điều tra hình sự khu vực","Nghị quyết 1004/2010/UBTVQH12 Sửa đổi, bổ sung một số điều Nghị quyết của Ủy ban thường vụ Quốc hội về việc thành lập cơ quan Điều tra hình sự, cơ quan An ninh điều tra quân khu và tương đương, cơ quan điều tra hình sự khu vực"
"Nghị quyết 55/2010/QH12 Về miễn, giảm thuế sử dụng đất nông nghiệp","Nghị quyết 28/2016/QH14 Nghị quyết sửa đổi, bổ sung một số điều của Nghị quyết số 55/2010/QH12 về miễn, giảm thuế sử dụng đất nông nghiệp"
Nghị quyết 02/2007/NQ-HĐTP Hướng dẫn thi hành một số quy định trong phần thứ năm “Thi hành bản án và quyết định của Tòa án” của Bộ luật Tố tụng Hình sự”,Nghị quyết 02/2010/NQ-HĐTP Bổ sung hướng dẫn của Nghị quyết 01/2007/NQ-HĐTP và Nghị quyết 02/2007/NQ-HĐTP của Hội đồng Thẩm phán Tòa án nhân dân tối cao
"Nghị quyết 01/2007/NQ-HĐTP  Hướng dẫn áp dụng một số quy định của Bộ luật Hình sự về thời hiệu thi hành bản án, miễn chấp hành hình phạt, giảm thời hạn chấp hành hình phạt",Nghị quyết 02/2010/NQ-HĐTP Bổ sung hướng dẫn của Nghị quyết 01/2007/NQ-HĐTP và Nghị quyết 02/2007/NQ-HĐTP của Hội đồng Thẩm phán Tòa án nhân dân tối cao
"Nghị quyết 295/2007/NQ-UBTVQH12 Về việc ban hành biểu thuế xuất khẩu theo danh mục nhóm hàng chịu thuế và khung thuế suất đối với từng nhóm hàng, biểu thuế nhập khẩu ưu đãi theo danh mục nhóm hàng chịu thuế và khung thuế suất ưu đãi đối với từng nhóm hàng","Nghị quyết 830/2009/UBTVQH12 Về việc sửa đổi, bổ sung Nghị quyết số 295/2007/NQ-UBTVQH12 ngày 28 tháng 9 năm 2007 của Ủy ban thường vụ Quốc hội về việc ban hành Biểu thuế xuất khẩu theo Danh mục nhóm hàng chịu thuế và khung thuế suất đối với từng nhóm hàng, Biểu thuế nhập khẩu ưu đãi theo Danh mục nhóm hàng chịu thuế và khung thuế suất ưu đãi đối với từng nhóm hàng và Nghị quyết số 710/2008/NQ-UBTVQH12 ngày 22 tháng 11 năm 2008 của Ủy ban thường vụ Quốc hội về việc sửa đổi, bổ sung Nghị quyết số 295/2007/NQ-UBTVQH12"
