source,target
"Nghị định 119/2013/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực thú y, giống vật nuôi, thức ăn chăn nuôi","Nghị định 41/2017/NĐ-CP Sửa đổi, bổ sung một số điều của các nghị định về xử phạt vi phạm hành chính trong hoạt động thủy sản; lĩnh vực thú y, giống vật nuôi, thức ăn chăn nuôi; quản lý rừng, phát triển rừng, bảo vệ rừng và quản lý lâm sản"
Nghị định 103/2013/NĐ-CP Quy định về xử phạt vi phạm hành chính trong hoạt động thủy sản,"Nghị định 41/2017/NĐ-CP Sửa đổi, bổ sung một số điều của các nghị định về xử phạt vi phạm hành chính trong hoạt động thủy sản; lĩnh vực thú y, giống vật nuôi, thức ăn chăn nuôi; quản lý rừng, phát triển rừng, bảo vệ rừng và quản lý lâm sản"
Nghị định 86/2013/NĐ-CP Về kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài,"Thông tư 57/2017/TT-BTC Sửa đổi, bổ sung một số điều của Thông tư số 11/2014/TT-BTC ngày 17 tháng 01 năm 2014 hướng dẫn một số điều quy định tại Nghị định số 86/2013/NĐ-CP ngày 29 tháng 7 năm 2013 của Chính phủ về kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài"
"Nghị định 83/2013/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Quản lý thuế và Luật Sửa đổi, bổ sung một số điều của Luật Quản lý thuế","Thông tư 08/2018/TT-BTC Quy định mức thu, chế độ thu, nộp, quản lỷ và sử dụng phí trong hoạt động hóa chất"
"Nghị định 83/2013/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Quản lý thuế và Luật Sửa đổi, bổ sung một số điều của Luật Quản lý thuế","Thông tư 59/2017/TT-BTC Quy định mửc thu, chế độ thu, nộp, quản lý và sử dụng phí thâm định cấp giấy phép xử lý chat thải nguy hại"
"Nghị định 83/2013/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Quản lý thuế và Luật Sửa đổi, bổ sung một số điều của Luật Quản lý thuế","Thông tư 35/2017/TT-BTC Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí thẩm định phương án cải tạo, phục hồi môi trường; phương án cải tạo, phục hồi môi trường bổ sung do cơ quan trung ương thực hiện thẩm định"
Nghị định 81/2013/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Xử lý vi phạm hành chính,"Nghị định 97/2017/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 81/2013/NĐ-CP ngày 19 tháng 7 năm 2013 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật xử lý vi phạm hành chính"
Nghị định 58/2012/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Chứng khoán và Luật Sửa đổi bổ sung một số điều của Luật Chứng khoán,Thông tư 87/2017/TT-BTC Quy định chỉ tiêu an toàn tài chính và biện pháp xử lý đối vói tổ chức kỉnh doanh chửng khoán không đáp ứng chỉ tiêu an toàn tàỉ chính
Nghị định 63/2011/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Trọng tài thương mại,"Nghị định 124/2018/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 63/2011/NĐ-CP ngày 28 tháng 7 năm 2011 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật trọng tài thương mại"
Nghị định 39/2009/NĐ-CP Về vật liệu nổ công nghiệp,"Nghị định 77/2016/NĐ-CP Sửa đổi, bổ sung một số quy định về điều kiện đầu tư kinh doanh trong lĩnh vực mua bán hàng hóa quốc tế, hóa chất, vật liệu nổ công nghiệp, phân bón, kinh doanh khí, kinh doanh thực phẩm thuộc phạm vi quản lý nhà nước của Bộ Công Thương"
Nghị định 39/2009/NĐ-CP Về vật liệu nổ công nghiệp,"Nghị định 77/NĐ-CP Sửa đổi, bổ sung một số quy định về điều kiện đầu tư kinh doanh trong lĩnh vực mua bán hàng hóa quốc tế, hóa chất, vật liệu nổ công nghiệp, phân bón, kinh doanh khí, kinh doanh thực phẩm thuộc phạm vi quản lý nhà nước của Bộ Công Thương"
Nghị định 150/2006/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều Pháp lệnh Cựu chiến binh,"Nghị định 157/2016/NĐ-CP Sửa đổi, bổ sung Nghị định số 150/2006/NĐ-CP ngày 12 tháng 12 năm 2006 quy định chi tiết và hướng dẫn thi hành một số điều Pháp lệnh Cựu chiến binh"
Quyết định 66/2014/QĐ-TTg Về việc phê duyệt Danh mục công nghệ cao được ưu tiên đầu tư phát triển và Danh mục sản phẩm công nghệ cao được khuyến khích phát triển,"Quyết định 13/2017/QĐ-TTg Về việc sửa đổi, bổ sung danh mục công nghệ cao được ưu tiên đầu tư phát triển và danh mục sản phẩm công nghệ cao được khuyến khích phát triển ban hành kèm theo Quyết định số 66/2014/QĐ-TTg ngày 25 tháng 11 năm 2014 của Thủ tướng Chính phủ"
"Quyết định 27/2013/QĐ-TTg Quy định về thành phần và nhiệm vụ, quyền hạn của Hội đồng phối hợp phổ biến, giáo dục pháp luật","Quyết định 42/2017/QĐ-TTg Sửa đổi, bổ sung một số điều của Quyết định số 27/2013/QĐ-TTg ngày 19 tháng 5 năm 2013 của Thủ tướng Chính phủ quy định về thành phần và nhiệm vụ, quyền hạn của Hội đồng phối hợp phổ biến, giáo dục pháp luật"
"Quyết định 27/2008/QĐ-NHNN Về việc sửa đổi, bổ sung một số điều của Quy chế nghiệp vụ thị trường mở ban hành kèm theoQuyết định số 01/2007/QĐ-NHNN ngày 05/01/2007 của Thống đốc Ngân hàng Nhà nước",Thông tư 26/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực hoạt động tiền tệ theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước
"Quyết định 92/2008/QĐ-BNN Ban hành Quy định về quản lý, phát hành và cấp biển xe được phép đi trên đê; xe kiểm tra đê; xe hộ đê, xe làm nhiệm vụ khẩn cấp về phòng, chống lụt, bão","Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Quyết định 246/2006/QĐ-TTg Về việc thành lập Quỹ Hỗ trợ phát triển hợp tác xã,"Quyết định 23/2017/QĐ-TTG Sửa đổi, bổ sung một số điều của Quyết định số 246/2006/QĐ-TTg ngày 27 tháng 10 năm 2006 của Thủ tướng Chính phủ về việc thành lập Quỹ Hỗ trợ phát triển hợp tác xã và ban hành Quy chế hoạt động bảo lãnh tín dụng, hỗ trợ lãi suất sau đầu tư của Quỹ Hỗ trợ phát triển hợp tác xã"
"Quyết định 898/2003/QĐ-NHNN Về việc ban hành Quy chế chiết khấu, tái chiết khấu của Ngân hàng Nhà nước đối với các ngân hàng",Thông tư 26/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực hoạt động tiền tệ theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước
Quyết định 581/2003/QĐ-NHNN Về việc ban hành quy chế dự trữ bắt buộc đối với các tổ chức tín dụng,"Thông tư 27/2011/TT-NHNN Sửa đổi, bổ sung một số Điều của Quy chế dự trữ bắt buộc đối với các tổ chức tín dụng ban hành kèm theo Quyết định số 581/2003/QĐ-NHNN ngày 09 tháng 06 năm 2003 của Thống đốc Ngân hàng Nhà nước, có hiệu lực kể từ ngày 01 tháng 09 năm 2011"
"Thông tư 10/2015/TT-NHNN Hướng dẫn thực hiện một số nội dung của Nghị định số 55/2015/NĐ-CP ngày 09 tháng 6 năm 2015 của Chính phủ về chính sách tín dụng phục vụ phát triển nông nghiệp, nông thôn","Thông tư 25/2018/TT-NHNN Sửa đổi, bổ sung một số điều của Thông tư số 10/2015/TT-NHNN ngày 22 tháng 7 năm 2015 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn thực hiện một số nội dung của Nghị định số 55/2015/NĐ-CP ngày 09 tháng 6 năm 2015 của Chính phủ về chính sách tín dụng phục vụ phát triển nông nghiệp, nông thôn"
Thông tư 81/2014/TT-BGTVT Quy định về việc vận chuyển hàng không và hoạt động hàng không chung,"Thông tư 52 /2018/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 81/2014/TT-BGTVT ngày 30 tháng 12 năm 2014 của Bộ trưởng Bộ Giao thông vận tải quy định về việc vận chuyển hàng không và hoạt động hàng không chung"
"Thông tư 17/2016/TT-BLĐTBXH Hướng dẫn quy trình rà soát hộ nghèo, hộ cận nghèo hàng năm theo chuẩn nghèo tiếp cận đa chiều áp dụng cho giai đoạn 2016-2020","Thông tư 14/2018/TT-BLĐTBXH Sửa đổi, bổ sung một số điều của Thông tư số 17/2016/TT-BLĐTBXH ngày 28/6/2016 của Bộ Lao động - Thương binh và Xã hội hướng dẫn quy trình rà soát hộ nghèo, hộ cận nghèo hằng năm theo chuẩn nghèo tiếp cận đa chiều áp dụng cho giai đoạn 2016-2020"
"Thông tư 35/2012/TT-BGTVT Quy định về lắp đặt báo hiệu kilômét-địa danh và cách ghi ký hiệu, số thứ tự trên báo hiệu đường thủy nội địa","Thông tư 49/2018/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 35/2012/TT-BGTVT ngày 6 tháng 9 năm 2012 của Bộ trưởng Bộ Giao thông vận tải quy định về lắp đặt báo hiệu kilômét - địa danh và cách ghi ký hiệu, số thứ tự trên báo hiệu đường thủy nội địa"
Thông tư liên tịch 13/2014/TTLT-BKHCN-BYT Quy định về bảo đảm an toàn bức xạ trong y tế,"Thông tư 13/2018/TT-BKHCN Sửa đổi, bổ sung một số điều của Thông tư liên tịch số 13/2014/TTLT-BKHCN-BYT ngày 09 tháng 6 năm 2014 của Bộ trưởng Bộ Khoa học và Công nghệ và Bộ trưởng Bộ Y tế quy định về bảo đảm an toàn bức xạ trong y tế"
"Thông tư 37/2016/TT-NHNN Quy định về việc quản lý, vận hành và sử dụng Hệ thống Thanh toán điện tử liên ngân hàng Quốc gia","Thông tư 21/2018/TT-NHNN Sửa đổi, bổ sung một số điều của Thông tư số 37/2016/TT-NHNN ngày 30 tháng 12 năm 2016 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về việc quản lý, vận hành và sử dụng Hệ thống Thanh toán điện tử liên ngân hàng Quốc gia"
Thông tư 50/2016/TT-BGTVT Quy định thủ tục cấp Giấy phép vận tải biển nội địa cho tàu biển nước ngoài,"Thông tư 48/2018/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 50/2016/TT-BGTVT ngày 30 tháng 12 năm 2016 của Bộ trưởng Bộ Giao thông vận tải quy định thủ tục cấp Giấy phép vận tải biển nội địa cho tàu biển nước ngoài"
"Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam","Thông tư 17/2018/TT-NHNN Sửa đổi, bổ sung một số điều của các Thông tư quy định về việc cấp Giấy phép, mạng lưới hoạt động và hoạt động ngoại hối của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
"Thông tư 30/2015/TT-NHNN Quy định việc cấp giấy phép, tổ chức và hoạt động của tổ chức tín dụng phi ngân hàng","Thông tư 17/2018/TT-NHNN Sửa đổi, bổ sung một số điều của các Thông tư quy định về việc cấp Giấy phép, mạng lưới hoạt động và hoạt động ngoại hối của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
90/2014/TT-BGTVT,"Thông tư 45 /2018/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 90/2014/TT-BGTVT ngày 31 tháng 12 năm 2014 của Bộ trưởng Bộ Giao thông vận tải hướng dẫn một số nội dung về quản lý, khai thác và bảo trì công trình đường cao tốc"
"Thông tư 36/2014/TT-NHNN Quy định các giới hạn, tỷ lệ bảo đảm an toàn trong hoạt động của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài","Thông tư 16/2018/TT-NHNN Sửa đổi, bổ sung một số điều của Thông tư số 36/2014/TT-NHNN ngày 20 tháng 11 năm 2014 của Thống đốc Ngân hàng Nhà nước quy định các giới hạn, tỷ lệ bảo đảm an toàn trong hoạt động của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
Thông tư 31/2011/TT-BGTVT Quy định về kiểm tra chất lượng an toàn kỹ thuật và bảo vệ môi trường xe cơ giới nhập khẩu,"Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
Thông tư 41/2013/TT-BGTVT Quy định về kiểm tra chất lượng an toàn kỹ thuật xe đạp điện,"Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
"Thông tư 44/2012/TT-BGTVT Quy định về kiểm tra chất lượng an toàn kỹ thuật và bảo vệ môi trường xe mô tô, xe gắn máy nhập khẩu và động cơ nhập khẩu sử dụng để sản xuất, lắp ráp xe mô tô, xe gắn máy","Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
Thông tư 16/2014/TT-BGTVT Quy định về điều kiện đối với xe chở hàng bốn bánh có gắn động cơ và người điều khiển tham gia giao thông đường bộ,"Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
"Thông tư 45/2012/TT-BGTVT Quy định về kiểm tra chất lượng an toàn kỹ thuật và bảo vệ môi trường trong sản xuất, lắp ráp xe mô tô, xe gắn máy","Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
Thông tư 86/2014/TT-BGTVT Quy định về điều kiện đối với xe chở người bốn bánh có gắn động cơ và người điều khiển tham gia giao thông trong phạm vi hạn chế,"Thông tư 42/2018/TT-BGTVT Sửa đổi, bổ sung một số Điều của các Thông tư trong lĩnh vực đăng kiểm"
